cell ID:  0 	 	 real cell type: E5Galnt14 	 	 predicted cell type: E4Il1rapl2 	 	 probability: 0.36
cell ID:  1755 	 	 real cell type: E5Parm1 	 	 predicted cell type: E5Parm1 	 	 probability: 0.85
cell ID:  1756 	 	 real cell type: E2Rasgrf2 	 	 predicted cell type: E2Rasgrf2 	 	 probability: 0.93
cell ID:  1757 	 	 real cell type: E4Il1rapl2 	 	 predicted cell type: E4Il1rapl2 	 	 probability: 0.93
cell ID:  1758 	 	 real cell type: E2Rasgrf2 	 	 predicted cell type: E2Rasgrf2 	 	 probability: 0.93
cell ID:  1759 	 	 real cell type: E3Rorb 	 	 predicted cell type: E3Rorb 	 	 probability: 0.9
cell ID:  1760 	 	 real cell type: E4Thsd7a 	 	 predicted cell type: E4Thsd7a 	 	 probability: 0.93
cell ID:  1761 	 	 real cell type: E2Rasgrf2 	 	 predicted cell type: E2Rasgrf2 	 	 probability: 0.93
cell ID:  1762 	 	 real cell type: Clau 	 	 predicted cell type: E4Il1rapl2 	 	 probability: 0.16
cell ID:  1763 	 	 real cell type: InP 	 	 predicted cell type: InP 	 	 probability: 0.94
cell ID:  1764 	 	 real cell type: E2Rasgrf2 	 	 predicted cell type: E2Rasgrf2 	 	 probability: 0.94
cell ID:  1765 	 	 real cell type: E5Galnt14 	 	 predicted cell type: E4Il1rapl2 	 	 probability: 0.9
cell ID:  1766 	 	 real cell type: E6Tle4 	 	 predicted cell type: E6Tle4 	 	 probability: 0.89
cell ID:  1767 	 	 real cell type: E3Rmst 	 	 predicted cell type: E3Rmst 	 	 probability: 0.44
cell ID:  1768 	 	 real cell type: E3Rorb 	 	 predicted cell type: E3Rorb 	 	 probability: 0.88
cell ID:  1769 	 	 real cell type: E3Rorb 	 	 predicted cell type: E3Rorb 	 	 probability: 0.45
cell ID:  1770 	 	 real cell type: E2Rasgrf2 	 	 predicted cell type: E2Rasgrf2 	 	 probability: 0.89
cell ID:  1771 	 	 real cell type: E2Rasgrf2 	 	 predicted cell type: E2Rasgrf2 	 	 probability: 0.93
cell ID:  1772 	 	 real cell type: E3Rorb 	 	 predicted cell type: E3Rorb 	 	 probability: 0.91
cell ID:  1773 	 	 real cell type: E3Rorb 	 	 predicted cell type: E3Rorb 	 	 probability: 0.89
cell ID:  1774 	 	 real cell type: E3Rorb 	 	 predicted cell type: E3Rmst 	 	 probability: 0.64
cell ID:  1775 	 	 real cell type: Ast 	 	 predicted cell type: Ast 	 	 probability: 0.96
cell ID:  1776 	 	 real cell type: E5Galnt14 	 	 predicted cell type: E5Galnt14 	 	 probability: 0.9
cell ID:  1777 	 	 real cell type: E6Tle4 	 	 predicted cell type: E6Tle4 	 	 probability: 0.93
cell ID:  1778 	 	 real cell type: E6Tle4 	 	 predicted cell type: E6Tle4 	 	 probability: 0.9
cell ID:  1779 	 	 real cell type: E4Il1rapl2 	 	 predicted cell type: E4Il1rapl2 	 	 probability: 0.9
cell ID:  1780 	 	 real cell type: E6Tle4 	 	 predicted cell type: E6Tle4 	 	 probability: 0.9
cell ID:  1781 	 	 real cell type: E6Tle4 	 	 predicted cell type: E6Tle4 	 	 probability: 0.9
cell ID:  1782 	 	 real cell type: E5Sulf1 	 	 predicted cell type: E5Sulf1 	 	 probability: 0.55
cell ID:  1783 	 	 real cell type: E3Rorb 	 	 predicted cell type: E3Rorb 	 	 probability: 0.89
cell ID:  1784 	 	 real cell type: Ast 	 	 predicted cell type: Ast 	 	 probability: 0.97
cell ID:  1785 	 	 real cell type: E4Il1rapl2 	 	 predicted cell type: E4Il1rapl2 	 	 probability: 0.82
cell ID:  1786 	 	 real cell type: E2Rasgrf2 	 	 predicted cell type: E2Rasgrf2 	 	 probability: 0.9
cell ID:  1787 	 	 real cell type: InV 	 	 predicted cell type: InV 	 	 probability: 0.37
cell ID:  1788 	 	 real cell type: E3Rmst 	 	 predicted cell type: E3Rmst 	 	 probability: 0.41
cell ID:  1789 	 	 real cell type: InN 	 	 predicted cell type: InN 	 	 probability: 0.92
cell ID:  1790 	 	 real cell type: E4Thsd7a 	 	 predicted cell type: E4Thsd7a 	 	 probability: 0.96
cell ID:  1791 	 	 real cell type: E6Tle4 	 	 predicted cell type: E6Tle4 	 	 probability: 0.89
cell ID:  1792 	 	 real cell type: OliM 	 	 predicted cell type: OliM 	 	 probability: 0.9
cell ID:  1793 	 	 real cell type: E2Rasgrf2 	 	 predicted cell type: E2Rasgrf2 	 	 probability: 0.92
cell ID:  1794 	 	 real cell type: E3Rorb 	 	 predicted cell type: E3Rorb 	 	 probability: 0.91
cell ID:  1795 	 	 real cell type: Peri 	 	 predicted cell type: Peri 	 	 probability: 0.88
cell ID:  1796 	 	 real cell type: E6Tle4 	 	 predicted cell type: E6Tle4 	 	 probability: 0.93
cell ID:  1797 	 	 real cell type: E5Sulf1 	 	 predicted cell type: E6Tle4 	 	 probability: 0.86
cell ID:  1798 	 	 real cell type: E2Rasgrf2 	 	 predicted cell type: E2Rasgrf2 	 	 probability: 0.96
cell ID:  1799 	 	 real cell type: E3Rorb 	 	 predicted cell type: E3Rorb 	 	 probability: 0.88
cell ID:  1800 	 	 real cell type: OliM 	 	 predicted cell type: OliM 	 	 probability: 0.22
cell ID:  1801 	 	 real cell type: E3Rorb 	 	 predicted cell type: E3Rorb 	 	 probability: 0.92
cell ID:  1802 	 	 real cell type: E2Rasgrf2 	 	 predicted cell type: E2Rasgrf2 	 	 probability: 0.94
cell ID:  1803 	 	 real cell type: E2Rasgrf2 	 	 predicted cell type: E2Rasgrf2 	 	 probability: 0.93
cell ID:  1804 	 	 real cell type: E3Rorb 	 	 predicted cell type: E3Rorb 	 	 probability: 0.87
cell ID:  1805 	 	 real cell type: E3Rorb 	 	 predicted cell type: E3Rorb 	 	 probability: 0.87
cell ID:  1806 	 	 real cell type: E5Parm1 	 	 predicted cell type: E4Il1rapl2 	 	 probability: 0.91
cell ID:  1807 	 	 real cell type: E2Rasgrf2 	 	 predicted cell type: E2Rasgrf2 	 	 probability: 0.86
cell ID:  1808 	 	 real cell type: E6Tle4 	 	 predicted cell type: E6Tle4 	 	 probability: 0.87
cell ID:  1809 	 	 real cell type: OliM 	 	 predicted cell type: OliM 	 	 probability: 0.95
cell ID:  1810 	 	 real cell type: E5Tshz2 	 	 predicted cell type: E5Tshz2 	 	 probability: 0.97
cell ID:  1811 	 	 real cell type: Ast 	 	 predicted cell type: Ast 	 	 probability: 0.96
cell ID:  1812 	 	 real cell type: E4Il1rapl2 	 	 predicted cell type: E4Il1rapl2 	 	 probability: 0.7
cell ID:  1813 	 	 real cell type: E4Il1rapl2 	 	 predicted cell type: E4Il1rapl2 	 	 probability: 0.91
cell ID:  1814 	 	 real cell type: InP 	 	 predicted cell type: InP 	 	 probability: 0.91
cell ID:  1815 	 	 real cell type: E2Rasgrf2 	 	 predicted cell type: E2Rasgrf2 	 	 probability: 0.91
cell ID:  1816 	 	 real cell type: E2Rasgrf2 	 	 predicted cell type: E2Rasgrf2 	 	 probability: 0.95
cell ID:  1817 	 	 real cell type: E2Rasgrf2 	 	 predicted cell type: E2Rasgrf2 	 	 probability: 0.86
cell ID:  1818 	 	 real cell type: E2Rasgrf2 	 	 predicted cell type: E3Rorb 	 	 probability: 0.82
cell ID:  1819 	 	 real cell type: E5Galnt14 	 	 predicted cell type: E5Galnt14 	 	 probability: 0.83
cell ID:  1820 	 	 real cell type: E4Il1rapl2 	 	 predicted cell type: E4Il1rapl2 	 	 probability: 0.31
cell ID:  1821 	 	 real cell type: Clau 	 	 predicted cell type: Clau 	 	 probability: 0.78
cell ID:  1822 	 	 real cell type: E3Rorb 	 	 predicted cell type: E3Rorb 	 	 probability: 0.87
cell ID:  1823 	 	 real cell type: E3Rorb 	 	 predicted cell type: E3Rorb 	 	 probability: 0.9
cell ID:  1824 	 	 real cell type: Ast 	 	 predicted cell type: Ast 	 	 probability: 0.97
cell ID:  1825 	 	 real cell type: InP 	 	 predicted cell type: InS 	 	 probability: 0.62
cell ID:  1826 	 	 real cell type: OliM 	 	 predicted cell type: OliM 	 	 probability: 0.9
cell ID:  1827 	 	 real cell type: OliM 	 	 predicted cell type: OliM 	 	 probability: 0.87
cell ID:  1828 	 	 real cell type: OliM 	 	 predicted cell type: OliM 	 	 probability: 0.77
cell ID:  1829 	 	 real cell type: E5Galnt14 	 	 predicted cell type: E2Rasgrf2 	 	 probability: 0.83
cell ID:  1830 	 	 real cell type: E2Rasgrf2 	 	 predicted cell type: E2Rasgrf2 	 	 probability: 0.93
cell ID:  1831 	 	 real cell type: OliM 	 	 predicted cell type: OliM 	 	 probability: 0.84
cell ID:  1832 	 	 real cell type: InP 	 	 predicted cell type: InP 	 	 probability: 0.33
cell ID:  1833 	 	 real cell type: InP 	 	 predicted cell type: InP 	 	 probability: 0.91
cell ID:  1834 	 	 real cell type: Ast 	 	 predicted cell type: Ast 	 	 probability: 0.93
cell ID:  1835 	 	 real cell type: InV 	 	 predicted cell type: InV 	 	 probability: 0.89
cell ID:  1836 	 	 real cell type: OliM 	 	 predicted cell type: OliM 	 	 probability: 0.9
cell ID:  1837 	 	 real cell type: OliM 	 	 predicted cell type: OliM 	 	 probability: 0.86
